species_id;GBIF_species_id;GBIF_species_name
14519;1888949;Fissicrambus haytiellus
14520;2535560;Leucocoprinus brebissonii
14521;1799880;Lacinipolia meditata
14522;3362030;Laetiporus conifericola
14523;4287753;Hypsiglena ochrorhyncha
14524;8032257;Trametes hirsuta
14525;3033887;Berberis haematocarpa
14526;2400086;Menticirrhus littoralis
14527;2721280;Rhynchospora tracyi
14528;5279115;Chondrus crispus
14529;5359175;Trifolium resupinatum
14530;2105859;Chrysopa quadripunctata
14531;6161903;Farancia abacura
14532;5374604;Barbarea orthoceras
14533;5323293;Liparis liliifolia
14534;2928051;Phacelia linearis
14535;3171478;Penstemon eatonii
14536;5859577;Doriopsilla gemela
14537;7662243;Neocicada hieroglyphica
14538;7628613;Okanagana utahensis
14539;5356511;Lathyrus venosus
14540;3776048;Justicia longii
14541;5146389;Hydrelia albifera
14542;3068382;Euphorbia lata
14543;3111127;Calycoseris wrightii
14544;2346701;Lepisosteus osseus
14545;3104349;Liatris punctata
14546;4522049;Telmatoscopus albipunctata
14547;3084426;Coryphantha macromeris
14548;3152464;Sphaeralcea hastulata
14549;1148066;Euderces reichei
14550;7190696;Nerodia clarkii
14551;2750836;Calochortus clavatus
14552;1156902;Crioprosopus rimosus
14553;3140315;Lactuca canadensis
14554;7908320;Tigrosa helluo
14555;1049407;Kuschelina gibbitarsa
14556;5147211;Idaea demissaria
14557;2927233;Stachys coccinea
14558;1724825;Neotridactylus apicialis
14559;2882756;Gaultheria hispidula
14560;2913131;Galium grayanum
14561;5384825;Silene lemmonii
14562;5228612;Chaetura vauxi
14563;2987762;Holodiscus dumosus
14564;9558845;Paraptera danbyi
14565;3191390;Polygala boykinii
14566;1140038;Typocerus sinuatus
14567;5739284;Porphyrio porphyrio
14568;3084136;Echinocereus poselgeri
14569;1846849;Stegasta bosqueella
14570;1046663;Eupompha fissiceps
14571;5372429;Shepherdia argentea
14572;3053635;Thelypodium crispum
14573;2724522;Carex gynandra
14574;2889739;Eriogonum racemosum
14575;3104295;Liatris squarrosa
14576;5285751;Pinus contorta
14577;9034333;Koenigia davisiae
14578;1867021;Anisota peigleri
14579;2294065;Prophysaon andersonii
14580;2721005;Rhynchospora megaplumosa
14581;3042021;Caulanthus coulteri
14582;6003315;Acmaeodera decipiens
14583;5145560;Scopula umbilicata
14584;3710846;Hypericum tenuifolium
14585;1166071;Euparius marmoreus
14586;7044364;Lygaeus kalmii
14587;2609588;Thelomma occidentale
14588;3152475;Sphaeralcea coulteri
14589;9062262;Lithacodia concinnimacula
14590;3106596;Rayjacksonia phyllocephala
14591;5331189;Viola cucullata
14592;3596183;Crocanthemum aldersonii
14593;5222701;Regina septemvittata
14594;5229678;Tyrannus dominicensis
14595;5289760;Phalaris caroliniana
14596;6411951;Scutellaria elliptica
14597;2754732;Dioscorea polystachya
14598;1047751;Microrhopala vittata
14599;1045248;Zopherus concolor
14600;3188857;Oenothera drummondii
14601;3114240;Rudbeckia auriculata
14602;2259665;Balanophyllia elegans
14603;8552887;Hadoa duryi
14604;2105268;Abachrysa eureka
14605;2436248;Condylura cristata
14606;2967591;Desmodium illinoense
14607;8688847;Sceptridium dissectum
14608;2600369;Icmadophila ericetorum
14609;5855840;Leukoma staminea
14610;2302958;Busycotypus canaliculatus
14611;5452814;Tubaria vinicolor
14612;5710098;Asterella palmeri
14613;2534836;Psathyrella piluliformis
14614;1321735;Pheidole obtusospinosa
14615;3291564;Cuphophyllus pratensis
14616;9240588;Sphingicampa heiligbrodti
14617;2928093;Phacelia douglasii
14618;1890876;Pyrausta tyralis
14619;5199966;Spirorbis spirorbis
14620;2021152;Entylia carinata
14621;2481764;Calidris pusilla
14622;6156730;Apalone spinifera
14623;6161461;Thamnophis sirtalis
14624;4274784;Ipomopsis aggregata
14625;9610080;Nodaria cornicalis
14626;1159835;Rosalia funebris
14627;6252701;Xylocopa tabaniformis
14628;2693146;Xyris platylepis
14629;7696893;Eustoma exaltatum
14630;5275382;Astrolepis sinuata
14631;8943208;Plestiodon skiltonianus
14632;7537575;Myriopteris wrightii
14633;7193912;Lynx rufus
14634;1046245;Cysteodemus armatus
14635;5037605;Euodynerus foraminatus
14636;7636385;Mononeuria nuttallii
14637;3132422;Krigia cespitosa
14638;2706106;Andropogon gyrans
14639;3185158;Mosiera longipes
14640;2526880;Mycena galericulata
14641;5051314;Enallagma praevarum
14642;1031435;Cerastipsocus venosus
14643;2702596;Panicum laxiflorum
14644;2928673;Evolvulus alsinoides
14645;1752923;Monoleuca semifascia
14646;5385499;Antennaria rosea
14647;1741747;Endothenia hebesana
14648;2752992;Lilium washingtonianum
14649;5410780;Campanula divaricata
14650;5100889;Camptonotus carolinensis
14651;2928008;Ipomopsis longiflora
14652;9432940;Eleodes goryi
14653;5404527;Saussurea americana
14654;5331450;Mentzelia laevicaulis
14655;3171153;Antirrhinum filipes
14656;6892807;Hadrurus arizonensis
14657;8892957;Pinus jeffreyi
14658;3033052;Garrya flavescens
14659;2292277;Flabellinopsis iodinea
14660;2115695;Balanus nubilus
14661;3055140;Stillingia spinulosa
14662;4064089;Pectocarya linearis
14663;5137817;Eurema mexicana
14664;3034526;Sium suave
14665;2021083;Archasia pallida
14666;5279152;Chondracanthus canaliculatus
14667;2351271;Salvelinus fontinalis
14668;2451342;Sceloporus orcutti
14669;5620820;Opuntia cespitosa
14670;2020517;Notonecta indica
14671;3039366;Ceanothus prostratus
14672;5712548;Heterodon kennerlyi
14673;5331460;Mentzelia nuda
14674;4302230;Alcis porcelaria
14675;4926451;Isoetes echinospora
14676;9237031;Idaea labeculata
14677;3032583;Parnassia glauca
14678;1759610;Lithophane pexata
14679;1749558;Phyllocnistis vitegenella
14680;5970328;Glebocarcinus oregonensis
14681;2684203;Taxodium distichum
14682;5455677;Agaricus californicus
14683;2293441;Megathura crenulata
14684;2717763;Eleocharis cellulosa
14685;1456313;Polypedilum braseniae
14686;2888416;Platystigma linearis
14687;1759632;Lithophane innominata
14688;3169807;Apocynum floribundum
14689;8035698;Anthemis cotula
14690;7690075;Astragalus drummondii
14691;2960773;Hedysarum occidentale
14692;3121362;Artemisia palmeri
14693;2989061;Rubus pensilvanicus
14694;8487601;Hadoa texana
14695;2797001;Platanthera elegans
14696;7192469;Catoptrophorus semipalmatus
14697;5384056;Opuntia aurea
14698;2440647;Delphinus capensis
14699;5369685;Geum aleppicum
14700;1280992;Joppa aurata
14701;10274976;Choristoneura houstonana
14702;2525710;Hygrophoropsis aurantiaca
14703;1883975;Samea druchachalis
14704;2489989;Icteria virens
14705;1502146;Cynomya cadaverina
14706;5258678;Aleuria aurantia
14707;1951125;Heliopetes macaira
14708;8350395;Cyclospermum leptophyllum
14709;8184378;Ptilimnium capillaceum
14710;5641482;Dodecatheon meadia
14711;3086086;Nyctaginia capitata
14712;2292167;Aegires albopunctatus
14713;2481955;Gavia pacifica
14714;4364235;Acanthinucella spirata
14715;3119986;Tetradymia canescens
14716;3188816;Oenothera pallida
14717;9552703;Cisthene faustinula
14718;5421030;Ludwigia repens
14719;1428274;Sympetrum obtrusum
14720;1034748;Cicindela purpurea
14721;3086179;Mirabilis albida
14722;9592414;Sporobolus michauxianus
14723;5389737;Viguiera dentata
14724;1471936;Bombyliomyia soror
14725;2264117;Leptogorgia virgulata
14726;3681032;Dichondra donelliana
14727;1652950;Culex quinquefasciatus
14728;2605672;Flavopunctelia soredica
14729;5371831;Tauschia arguta
14730;2928217;Phacelia popei
14731;7191958;Junco hyemalis
14732;2292268;Coryphella verrucosa
14733;5714807;Fixsenia favonius
14734;8031766;Callirhoe involucrata
14735;2752970;Prosartes trachycarpa
14736;2925753;Lappula occidentalis
14737;5139432;Lycaena gorgon
14738;1736836;Amorbia humerosana
14739;2008975;Calocoris barberi
14740;6178038;Pandion haliaetus
14741;2926014;Tiquilia canescens
14742;3326973;Clitocybe glacialis
14743;1334902;Anthidium oblongatum
14744;3033719;Delphinium cardinale
14745;9253819;Notodonta basitriens
14746;9714991;Ascra bifida
14747;5126517;Desmia funeralis
14748;3190417;Thamnosma montana
14749;8019957;Lecidea tessellata
14750;3170050;Gentiana calycosa
14751;5244414;Clavulinopsis laeticolor
14752;3084455;Cereus fernambucensis
14753;5341148;Glandularia gooddingii
14754;2534804;Psathyrella corrugis
14755;5422553;Eisenia arborea
14756;5081193;Rhopalomyia californica
14757;6980183;Alaus myops
14758;3134596;Tamaulipa azurea
14759;2888546;Dicentra eximia
14760;2650986;Deparia acrostichoides
14761;5374118;Isatis tinctoria
14762;4235151;Senecio flaccidus
14763;2722156;Carex digitalis
14764;3101385;Osmadenia tenella
14765;2225698;Emerita analoga
14766;2286559;Clinocardium nuttallii
14767;1706234;Cibolacris parviceps
14768;5005516;Tylonotus bimaculatus
14769;5203145;Elops saurus
14770;2008582;Pselliopus cinctus
14771;2472455;Aspidoscelis uniparens
14772;5304156;Triteleia ixioides
14773;4292563;Stictoleptura canadensis
14774;1782699;Acronicta hamamelis
14775;1741130;Ecdytolopha insiticiana
14776;3054359;Juglans major
14777;2550248;Sparassis crispa
14778;3189038;Camissonia pusilla
14779;8249145;Hypopitys monotropa
14780;4262315;Odocoileus hemionus
14781;2678592;Neckera douglasii
14782;3170702;Castilleja foliolosa
14783;7396517;Ulosyneda indiscreta
14784;2704324;Poa arachnifera
14785;6428151;Oenothera hartwegii
14786;5278325;Cryptopleura ruprechtiana
14787;1043533;Axion plagiatum
14788;2996841;Rubus cuneifolius
14789;8613410;Gambelia wislizenii
14790;5007631;Dictyoptera aurora
14791;1946079;Systasea pulverulenta
14792;1782682;Acronicta hasta
14793;1866341;Callosamia promethea
14794;9070104;Cerrena unicolor
14795;9133361;Gyroporus castaneus
14796;9256638;Draudtia morsa
14797;9680567;Cryptoglossa variolosa
14798;1994767;Pycnoscelus surinamensis
14799;2706086;Andropogon glomeratus
14800;9334851;Cisthene conjuncta
14801;2891604;Pelargonium hortorum
14802;2549713;Ganoderma brownii
14803;3341441;Flammulina velutipes
14804;2927043;Salvia ballotiflora
14805;2706548;Agrostis hyemalis
14806;3033769;Delphinium trolliifolium
14807;3191451;Polygala setacea
14808;2673988;Physcomitrium pyriforme
14809;3151787;Symphyotrichum undulatum
14810;2721068;Rhynchospora megalocarpa
14811;5372764;Salix pyrifolia
14812;3083785;Atriplex lentiformis
14813;9185871;Diaulula odonoghuei
14814;3034388;Eryngium integrifolium
14815;3189896;Kallstroemia grandiflora
14816;1043474;Curinus coeruleus
14817;7955925;Thelypteris palustris
14818;1729645;Ceuthophilus hesperus
14819;5380291;Ditaxis serrata
14820;5033660;Camponotus conspicuus
14821;2752898;Erythronium multiscapideum
14822;5298732;Iris hexagona
14823;1914435;Chlosyne endeis
14824;3132416;Krigia dandelion
14825;5144457;Timandra amaturaria
14826;4302515;Libellula exusta
14827;5329570;Hydrilla verticillata
14828;1162381;Calopteron reticulatum
14829;1863080;Darapsa choerilus
14830;5114923;Haploa reversa
14831;8031276;Paravaejovis confusus
14832;1775980;Euparthenos nubilis
14833;5137894;Pieris marginalis
14834;9512501;Stamnodes rubrosuffusa
14835;5411538;Campanula prenanthoides
14836;1946628;Poanes massasoit
14837;5289757;Phalaris arundinacea
14838;2926023;Tiquilia nuttallii
14839;3115443;Crassocephalum crepidioides
14840;2163805;Bothriocyrtum californicum
14841;2455975;Contia tenuis
14842;5414375;Ardisia elliptica
14843;3039510;Reynosia septentrionalis
14844;2688594;Cryptomitrium tenerum
14845;2928058;Phacelia integrifolia
14846;4199528;Dudleya pulverulenta
14847;5039420;Osmia lignaria
14848;5229910;Icterus pectoralis
14849;5376583;Lepidium nitidum
14850;9999948;Leucania amygdalina
14851;3091462;Wyethia amplexicaulis
14852;3567357;Lactarius deceptivus
14853;5425805;Tubifera ferruginosa
14854;5341240;Mertensia ciliata
14855;5146832;Idaea bonifata
14856;1872456;Arta statalis
14857;5421007;Ludwigia leptocarpa
14858;3013616;Crataegus spathulata
14859;5152531;Cnemodus mavortius
14860;5183388;Tethya californiana
14861;2387722;Paralabrax maculatofasciatus
14862;7222915;Artemisia tridentata
14863;2535532;Podaxis pistillaris
14864;3068027;Euphorbia fendleri
14865;2893696;Ernodea littoralis
14866;2286422;Raeta plicatella
14867;7902783;Sabal brazoriensis
14868;2394534;Pomoxis annularis
14869;2764202;Commelina diffusa
14870;2690647;Eriocaulon decangulare
14871;2427159;Lithobates heckscheri
14872;1020487;Pseudopolydesmus canadensis
14873;7227635;Allium canadense
14874;8048809;Epilobium coloratum
14875;6003380;Acmaeodera hepburnii
14876;5372379;Vitis cinerea
14877;6252699;Xylocopa tabaniformis
14878;1752111;Phobetron pithecium
14879;9283228;Drasteria adumbrata
14880;1422765;Amphiagrion abbreviatum
14881;1669336;Poecilanthrax autumnalis
14882;2587103;Thallinocarpon nigritellum
14883;2607701;Cladonia fimbriata
14884;2542856;Rhodonia placenta
14885;5114128;Orthosia hibisci
14886;2775601;Yucca pallida
14887;8151714;Vesper macrorhizus
14888;2797295;Corallorhiza striata
14889;2435875;Blarina carolinensis
14890;2928865;Chamaesaracha sordida
14891;5152604;Fitchia aptera
14892;2605955;Parmelia saxatilis
14893;4287445;Plestiodon septentrionalis
14894;6003633;Chalcophora virginiensis
14895;3158063;Asimina reticulata
14896;1874158;Acrobasis indigenella
14897;3147193;Erigeron argentatus
14898;5396599;Vernonia lindheimeri
14899;2712490;Scleria verticillata
14900;2650651;Asplenium montanum
14901;9452702;Schinia gaurae
14902;1741131;Ecdytolopha mana
14903;1760397;Toxonprucha excavata
14904;2984488;Celtis tenuifolia
14905;2481006;Falco femoralis
14906;3099636;Pleurocoronis pluriseta
14907;9661781;Amanita persicina
14908;2926152;Cryptantha intermedia
14909;8951453;Encelia farinosa
14910;7771613;Andersonglossum virginianum
14911;2615494;Immotthia atrograna
14912;3113928;Packera anonyma
14913;5218384;Eurycea wilderae
14914;3033654;Ceratocephala orthoceras
14915;3170299;Asclepias obovata
14916;3092894;Agoseris apargioides
14917;3140941;Chaetopappa asteroides
14918;3189845;Acer tataricum
14919;1424681;Gomphaeschna furcillata
14920;2334562;Scorpaena grandicornis
14921;3034110;Calycanthus occidentalis
14922;5338830;Houstonia longifolia
14923;1336026;Megachile pugnata
14924;3171627;Orthocarpus cuspidatus
14925;1703573;Leprus intermedius
14926;4301810;Mastor exoteria
14927;5208832;Gobiosoma bosc
14928;1947587;Phocides pigmalion
14929;2690741;Eriocaulon aquaticum
14930;1888336;Chalcoela pegasalis
14931;3065669;Euphorbia polygonifolia
14932;4262538;Ovis canadensis
14933;2069660;Prociphilus tessellatus
14934;7853540;Buteo plagiatus
14935;7357320;Spizelloides arborea
14936;3172437;Utricularia cornuta
14937;3034349;Lomatium lucidum
14938;3133965;Coreopsis auriculata
14939;2927732;Phlox austromontana
14940;3747014;Myriopteris lindheimeri
14941;2860319;Hymenocallis coronaria
14942;7738507;Diplacus bigelovii
14943;8033942;Abronia umbellata
14944;5403041;Eupatorium pilosum
14945;1863407;Paonias myops
14946;2721796;Rhynchospora globularis
14947;3146922;Erigeron vernus
14948;10134865;Eugnosta erigeronana
14949;9797682;Nymphicus hollandicus
14950;3132398;Krigia montana
14951;1034734;Cicindela sedecimpunctata
14952;5769164;Choreutis pariana
14953;2375300;Echeneis naucrates
14954;3072735;Jatropha macrorhiza
14955;1782826;Acronicta dactylina
14956;1045082;Penthe pimelia
14957;6207059;Pyrausta augustalis
14958;3021043;Prunus andersonii
14959;3085172;Achyranthes japonica
14960;2890541;Geranium purpureum
14961;1746789;Archips argyrospila
14962;2008540;Triatoma sanguisuga
14963;7340393;Stelgidopteryx serripennis
14964;8110785;Rubus leucodermis
14965;2888425;Dendromecon harfordii
14966;5203628;Fundulus majalis
14967;1660640;Laphria grossa
14968;3033267;Anemone drummondii
14969;1338439;Coelioxys modesta
14970;1741400;Episimus argutana
14971;9112489;Neotibicen davisi
14972;7646591;Tolypocladium ophioglossoides
14973;5558603;Ardisia escallonioides
14974;9161860;Bothropolys xanti
14975;2411372;Acyrtops beryllinus
14976;2333746;Oligocottus maculosus
14977;2986121;Ribes americanum
14978;5148753;Pero behrensaria
14979;1940604;Synanthedon pictipes
14980;3137517;Leontodon saxatilis
14981;5275110;Dryopteris cristata
14982;5202525;Ictalurus furcatus
14983;2292406;Cadlina luteomarginata
14984;1498929;Tabanus calens
14985;2063281;Otiocerus coquebertii
14986;5126963;Scoparia biplagialis
14987;3070346;Euphorbia nutans
14988;9366762;Tarachidia venustula
14989;3119225;Helianthus petiolaris
14990;4292831;Stenaspis verticalis
14991;5449635;Pluteus exilis
14992;4706489;Phyllocnistis magnoliella
14993;5229400;Calidris himantopus
14994;2964464;Lupinus huachucanus
14995;5358774;Trifolium nigrescens
14996;9617496;Euphyia parinotata
14997;7649102;Platypedia minor
14998;5710457;Corallina vancouveriensis
14999;3112785;Cirsium ochrocentrum
15000;3189696;Plantago aristata
15001;1110294;Osmopleura chamaeropis
15002;1742273;Olethreutes quadrifidum
15003;9173548;Batyle ignicollis
15004;2878550;Quercus hypoleucoides
15005;3132645;Pluchea foetida
15006;1808592;Ectypia clio
15007;9144142;Astropecten armatus
15008;2981488;Strophostyles umbellata
15009;2928006;Ipomopsis multiflora
15010;2494086;Euplectes franciscanus
15011;2706082;Andropogon ternarius
15012;5358508;Prosopis pubescens
15013;2651608;Notholaena standleyi
15014;1125744;Goes variegatus
15015;9050242;Agrocybe pediades
15016;5346275;Astragalus howellii
15017;5677972;Phragmites australis
15018;1946853;Ochlodes agricola
15019;2659770;Neorhodomela larix
15020;7786966;Urocitellus columbianus
15021;6170247;Notophthalmus viridescens
15022;9471709;Chamyris cerintha
15023;3171442;Penstemon ambiguus
15024;7650210;Clarkia rubicunda
15025;5128250;Oeneis chryxus
15026;1340347;Bombus rufocinctus
15027;3152437;Sphaeralcea rusbyi
15028;5208153;Cichla ocellaris
15029;2020520;Notonecta irrorata
15030;1610460;Condylostylus mundus
15031;2928596;Ipomoea imperati
15032;2882443;Cabomba caroliniana
15033;4203720;Juncus acutus
15034;2742191;Trillium foetidissimum
15035;2278292;Ophionereis annulata
15036;2889705;Eriogonum thomasii
15037;5399672;Fleischmannia incarnata
15038;5373037;Salix sepulcralis
15039;2863967;Zostera marina
15040;5289915;Polypogon interruptus
15041;9594429;Agkistrodon contortrix
15042;5998236;Strangalia sexnotata
15043;2976131;Baptisia tinctoria
15044;5789148;Geothlypis philadelphia
15045;5342199;Tephrosia spicata
15046;5152599;Macrocephalus dorannae
